Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
11.916263103485107	52	74.21429	10.234246	93.0	55.0	74.21428571428571	10.234246231079618	1039	56803
12.130098104476929	53	64.1875	13.830305	105.0	46.0	64.1875	13.830305265972981	1027	57830
12.352487087249756	54	65.6875	9.451976	81.0	44.0	65.6875	9.451975653269532	1051	58881
12.579721927642822	55	66.5625	11.921455	81.0	39.0	66.5625	11.921455185924241	1065	59946
12.803157091140747	56	61.64706	11.129934	88.0	43.0	61.64705882352941	11.129934075543824	1048	60994
13.020081996917725	57	56.5	12.262182	81.0	37.0	56.5	12.262182151277607	1017	62011
13.251330137252808	58	55.42105	10.509724	74.0	38.0	55.421052631578945	10.509723765580562	1053	63064
13.468284130096436	59	53.157894	9.410315	78.0	36.0	53.1578947368421	9.410314374158741	1010	64074
13.685813903808594	60	53.0	8.322449	69.0	34.0	53.0	8.322449032270299	1007	65081
13.901060104370117	61	55.88889	7.873224	71.0	44.0	55.888888888888886	7.873223883580834	1006	66087
14.123201131820679	62	57.61111	9.655965	73.0	40.0	57.611111111111114	9.655964701726475	1037	67124
14.345775127410889	63	55.473682	8.833957	72.0	40.0	55.473684210526315	8.833956144527484	1054	68178
14.554682970046997	64	56.833332	8.833333	70.0	42.0	56.833333333333336	8.833333333333332	1023	69201
14.769932985305786	65	58.055557	11.923237	78.0	42.0	58.05555555555556	11.923236986947527	1045	70246
14.987332105636597	66	61.588234	9.929509	79.0	42.0	61.588235294117645	9.929509338801317	1047	71293
15.199034929275513	67	60.117645	10.654368	77.0	37.0	60.11764705882353	10.654368631423266	1022	72315
15.407596111297607	68	62.9375	11.053669	82.0	37.0	62.9375	11.053668791401341	1007	73322
15.623363018035889	69	61.17647	8.096733	78.0	48.0	61.1764705882353	8.096733503432452	1040	74362
15.83486795425415	70	60.294117	8.386016	76.0	45.0	60.294117647058826	8.386015711621994	1025	75387
16.046678066253662	71	61.058823	9.301932	76.0	43.0	61.05882352941177	9.301932678593918	1038	76425
16.257009983062744	72	64.4375	6.9907866	75.0	45.0	64.4375	6.990786347042799	1031	77456
16.468197107315063	73	63.125	5.818881	78.0	53.0	63.125	5.818880906153691	1010	78466
16.671277046203613	74	72.85714	8.911125	93.0	57.0	72.85714285714286	8.911125813571825	1020	79486
16.875190019607544	75	72.78571	14.163224	99.0	50.0	72.78571428571429	14.163224872023681	1019	80505
17.083844900131226	76	69.13333	7.9738455	85.0	55.0	69.13333333333334	7.973846137355689	1037	81542
17.29708695411682	77	75.07143	8.327787	94.0	62.0	75.07142857142857	8.327787270117225	1051	82593
17.501781940460205	78	77.92308	11.041611	99.0	62.0	77.92307692307692	11.041610379075761	1013	83606
17.717252016067505	79	82.23077	7.09446	93.0	73.0	82.23076923076923	7.0944598770269724	1069	84675
17.931237936019897	80	88.5	10.10363	111.0	77.0	88.5	10.103629710818451	1062	85737
18.147228956222534	81	86.666664	7.098513	101.0	71.0	86.66666666666667	7.098513146348951	1040	86777
18.35970711708069	82	93.27273	7.484419	105.0	82.0	93.27272727272727	7.484419077364644	1026	87803
18.57836890220642	83	96.0	9.648363	111.0	84.0	96.0	9.648363026488436	1056	88859
18.78838610649109	84	101.9	8.949302	117.0	91.0	101.9	8.94930164873215	1019	89878
19.01223397254944	85	108.1	12.234787	132.0	91.0	108.1	12.23478647136925	1081	90959
19.23746609687805	86	108.5	12.216792	127.0	86.0	108.5	12.216791722870616	1085	92044
19.454199075698853	87	130.75	17.690039	155.0	102.0	130.75	17.690039570334488	1046	93090
19.680947065353394	88	120.888885	15.437648	155.0	102.0	120.88888888888889	15.437648384851917	1088	94178
19.88945698738098	89	126.625	13.443748	153.0	107.0	126.625	13.443748547187276	1013	95191
20.108750104904175	90	115.888885	11.855092	133.0	94.0	115.88888888888889	11.85509214964368	1043	96234
20.338014125823975	91	121.22222	11.212868	139.0	101.0	121.22222222222223	11.212867388038102	1091	97325
20.565614938735962	92	121.333336	12.064641	139.0	102.0	121.33333333333333	12.064640713902572	1092	98417
20.782285928726196	93	130.75	9.871043	150.0	118.0	130.75	9.871043511199817	1046	99463
21.008112907409668	94	134.5	8.631338	146.0	118.0	134.5	8.631338250816034	1076	100539
21.227601051330566	95	150.14285	12.732732	165.0	131.0	150.14285714285714	12.732731402946968	1051	101590
21.461486101150513	96	162.71428	12.103296	186.0	147.0	162.71428571428572	12.103296902842933	1139	102729
21.672729969024658	97	170.16667	14.758237	199.0	157.0	170.16666666666666	14.758236871508586	1021	103750
21.88836908340454	98	171.33333	11.145502	187.0	157.0	171.33333333333334	11.14550233153366	1028	104778
22.12113904953003	99	185.66667	7.2953563	197.0	175.0	185.66666666666666	7.295356209413097	1114	105892
